        45         45         48
        46         46          1
        46         46          4
        46         46          6
        46         46         11
        46         46         12
        46         46         18
        46         46         20
        46         46         34
        46         46         35
        46         46         39
        46         46         48
        47         47          2
        47         47          4
        47         47          6
        47         47         12
        47         47         14
        47         47         15
        47         47         22
        47         47         28
        47         47         30
        47         47         31
        47         47         32
        47         47         33
        47         47         34
        47         47         35
        47         47         38
        47         47         39
        47         47         41
        47         47         46
        47         47         49
        48         48          1
        48         48          2
        48         48          4
        48         48          5
        48         48         14
        48         48         15
        48         48         18
        48         48         19
        48         48         31
        48         48         34
        48         48         36
        48         48         38
        48         48         42
        48         48         47
        48         48         49
        49         49          0
        49         49          1
        49         49          2
        49         49          4
        49         49          6
        49         49          8
        49         49         14
        49         49         20
        49         49         31
        49         49         32
        49         49         33
        49         49         42
        49         49         46
        49         49         48
        49         49         49
        50         50          2
        50         50          6
        50         50         11
        50         50         14
        50         50         15
        50         50         16
        50         50         18
        50         50         22
        50         50         24
        50         50         29
        50         50         30
        50         50         44
        50         50         46
        50         50         47
        50         50         48
        50         50         49
        51         51          1
        51         51          2
        51         51          6
        51         51          8
        51         51         10
        51         51         14
        51         51         15
        51         51         16
        51         51         18
        51         51         25
        51         51         29
        51         51         30
        51         51         34
        51         51         38
        51         51         41
        51         51         42
        51         51         44
        51         51         47
        51         51         48
        51         51         49
        52         52          1
        52         52          4
        52         52          6
        52         52         18
        52         52         26
        52         52         28
        52         52         34
        52         52         39
        52         52         46
        52         52         48
        53         53          0
        53         53          1
        53         53          2
        53         53          9
        53         53         11
        53         53         12
        53         53         14
        53         53         15
        53         53         16
        53         53         18
        53         53         19
        53         53         30
        53         53         34
        53         53         38
        53         53         41
        53         53         44
        54         54          1
        54         54          3
        54         54          5
        54         54          6
        54         54         11
        54         54         14
        54         54         16
        54         54         18
        54         54         21
        54         54         30
        54         54         34
        54         54         39
        54         54         42
        54         54         44
        54         54         49
        55         55         12
        55         55         14
        55         55         19
        55         55         29
        55         55         33
        55         55         34
        55         55         43
        55         55         48
        55         55         49
        56         56          0
        56         56          2
        56         56          3
        56         56          4
        56         56          5
        56         56         18
        56         56         19
        56         56         22
        56         56         30
        56         56         32
        56         56         34
        56         56         35
        56         56         38
        56         56         42
        56         56         43
        56         56         45
        56         56         46
        56         56         47
        56         56         48
        56         56         49
        57         57          3
        57         57          6
        57         57         16
        57         57         21
        57         57         22
        57         57         26
        57         57         37
        57         57         48
        57         57         49
        58         58          0
        58         58          1
        58         58          2
        58         58          3
        58         58          4
        58         58          6
        58         58         11
        58         58         14
        58         58         18
        58         58         19
        58         58         26
        58         58         28
        58         58         34
        58         58         39
        58         58         41
        58         58         43
        58         58         47
        58         58         49
        59         59          1
        59         59          3
        59         59          5
        59         59          8
        59         59         14
        59         59         15
        59         59         18
        59         59         23
        59         59         29
        59         59         30
        59         59         32
        59         59         49
        60         60          0
        60         60          1
        60         60          2
        60         60          3
        60         60          4
        60         60         13
        60         60         14
        60         60         24
        60         60         31
        60         60         32
        60         60         37
        60         60         38
        60         60         42
        60         60         44
        60         60         48
        61         61          2
        61         61          4
        61         61          6
        61         61         11
        61         61         12
        61         61         13
        61         61         14
        61         61         21
        61         61         30
        62         62          0
        62         62          4
        62         62          5
        62         62         14
        62         62         15
        62         62         16
        62         62         18
        62         62         29
        62         62         30
        62         62         38
        62         62         39
        62         62         43
        62         62         48
        63         63          0
        63         63          1
        63         63          4
        63         63          6
        63         63          9
        63         63         10
        63         63         12
        63         63         16
        63         63         18
        63         63         19
        63         63         23
        63         63         32
        63         63         33
        63         63         40
        63         63         42
        64         64          1
        64         64          5
        64         64          6
        64         64         14
        64         64         18
        64         64         21
        64         64         30
        64         64         32
        64         64         41
        64         64         42
        64         64         44
        64         64         46
        64         64         49
        65         65          1
        65         65          6
        65         65         12
        65         65         14
        65         65         15
        65         65         16
        65         65         18
        65         65         24
        65         65         26
        65         65         30
        65         65         32
        65         65         37
        65         65         44
        65         65         48
        66         66          0
        66         66          4
        66         66          6
        66         66          8
        66         66         11
        66         66         18
        66         66         19
        66         66         25
        66         66         26
        66         66         30
        66         66         31
        66         66         32
        66         66         35
        66         66         37
        66         66         39
        66         66         46
        66         66         47
        66         66         49
        67         67          0
        67         67          4
        67         67          5
        67         67          6
        67         67         13
        67         67         14
        67         67         15
        67         67         18
        67         67         26
        67         67         29
        67         67         31
        67         67         34
        67         67         36
        67         67         41
        67         67         44
        67         67         47
        67         67         49
        68         68          1
        68         68          4
        68         68          6
        68         68         14
        68         68         16
        68         68         19
        68         68         20
        68         68         26
        68         68         28
        68         68         29
        68         68         30
        68         68         31
        68         68         34
        68         68         35
        68         68         44
        68         68         45
        68         68         46
        68         68         48
        68         68         49
        69         69          1
        69         69          6
        69         69         16
        69         69         19
        69         69         30
        69         69         32
        69         69         34
        69         69         35
        69         69         37
        69         69         39
        70         70          1
        70         70         14
        70         70         18
        70         70         19
        70         70         21
        70         70         26
        70         70         30
        70         70         34
        70         70         37
        70         70         38
        70         70         39
        70         70         41
        70         70         44
        70         70         47
        70         70         48
        70         70         49
        71         71          1
        71         71          4
        71         71          8
        71         71          9
        71         71         14
        71         71         15
        71         71         16
        71         71         18
        71         71         29
        71         71         30
        71         71         31
        71         71         33
        71         71         34
        71         71         42
        71         71         46
        71         71         49
        72         72          6
        72         72         12
        72         72         13
        72         72         14
        72         72         15
        72         72         16
        72         72         18
        72         72         19
        72         72         21
        72         72         24
        72         72         28
        72         72         29
        72         72         30
        72         72         33
        72         72         34
        72         72         37
        72         72         41
        72         72         42
        72         72         43
        72         72         46
        72         72         47
        72         72         48
        72         72         49
        73         73          0
        73         73          1
        73         73          2
        73         73          6
        73         73         10
        73         73         14
        73         73         16
        73         73         18
        73         73         20
        73         73         23
        73         73         28
        73         73         29
        73         73         32
        73         73         39
        73         73         42
        73         73         49
        74         74          0
        74         74          4
        74         74         12
        74         74         14
        74         74         15
        74         74         16
        74         74         18
        74         74         19
        74         74         21
        74         74         39
        74         74         41
        74         74         48
        74         74         49
        75         75          3
        75         75          6
        75         75         14
        75         75         15
        75         75         16
        75         75         19
        75         75         20
        75         75         23
        75         75         30
        75         75         32
        75         75         36
        75         75         37
        75         75         41
        75         75         48
        75         75         49
        76         76          1
        76         76          2
        76         76          6
        76         76          9
        76         76         12
        76         76         14
        76         76         15
        76         76         20
        76         76         24
        76         76         26
        76         76         35
        76         76         41
        76         76         42
        76         76         43
        76         76         44
        76         76         46
        76         76         48
        77         77         19
        77         77         24
        77         77         30
        78         78          1
        78         78          2
        78         78          3
        78         78          5
        78         78          6
        78         78         14
        78         78         18
        78         78         19
        78         78         28
        78         78         34
        78         78         37
        78         78         39
        78         78         49
        79         79          0
        79         79          1
        79         79          2
        79         79          4
        79         79          6
        79         79          8
        79         79         10
        79         79         11
        79         79         14
        79         79         16
        79         79         20
        79         79         21
        79         79         26
        79         79         34
        79         79         42
        79         79         44
        79         79         46
        79         79         49
        80         80          1
        80         80          2
        80         80          3
        80         80          4
        80         80         18
        80         80         20
        80         80         21
        80         80         24
        80         80         26
        80         80         28
        80         80         31
        80         80         34
        80         80         39
        80         80         41
        80         80         42
        80         80         43
        80         80         44
        80         80         46
        80         80         48
        80         80         49
        81         81         12
        81         81         14
        81         81         16
        81         81         18
        81         81         19
        81         81         21
        81         81         25
        81         81         26
        81         81         27
        81         81         32
        81         81         44
        82         82          0
        82         82          1
        82         82          4
        82         82          6
        82         82          8
        82         82         11
        82         82         12
        82         82         14
        82         82         18
        82         82         19
        82         82         20
        82         82         23
        82         82         29
        82         82         30
        82         82         31
        82         82         32
        82         82         34
        82         82         38
        82         82         47
        82         82         48
        83         83          5
        83         83          6
        83         83         15
        83         83         18
        83         83         19
        83         83         21
        83         83         25
        83         83         26
        83         83         30
        83         83         35
        83         83         38
        83         83         46
        83         83         48
        83         83         49
        84         84          2
        84         84          4
        84         84          6
        84         84         11
        84         84         12
        84         84         14
        84         84         15
        84         84         16
        84         84         18
        84         84         20
        84         84         21
        84         84         23
        84         84         26
        84         84         28
        84         84         30
        84         84         31
        84         84         39
        84         84         48
        84         84         49
        85         85          0
        85         85          1
        85         85          6
        85         85         10
        85         85         11
        85         85         14
        85         85         15
        85         85         16
        85         85         18
        85         85         19
        85         85         20
        85         85         23
        85         85         25
        85         85         29
        85         85         31
        85         85         38
        85         85         39
        85         85         41
        85         85         42
        86         86          0
        86         86          1
        86         86          2
        86         86          5
        86         86          6
        86         86         14
        86         86         15
        86         86         16
        86         86         18
        86         86         19
        86         86         20
        86         86         26
        86         86         28
        86         86         29
        86         86         30
        86         86         34
        86         86         36
        86         86         39
        86         86         48
        87         87          0
        87         87          1
        87         87          2
        87         87          5
        87         87         13
        87         87         21
        87         87         24
        87         87         28
        87         87         31
        87         87         32
        87         87         39
        87         87         42
        87         87         46
        87         87         47
        87         87         49
        88         88          6
        88         88         11
        88         88         12
        88         88         14
        88         88         18
        88         88         20
        88         88         26
        88         88         29
        88         88         30
        88         88         34
        88         88         41
        88         88         42
        88         88         46
        88         88         48
        88         88         49
        89         89          0
        89         89          4
        89         89          8
        89         89         11
        89         89         12
        89         89         14
        89         89         18
        89         89         19
        89         89         20
        89         89         24
        89         89         25
        89         89         30
        89         89         31
        89         89         33
        89         89         41
        89         89         42
        89         89         46
        90         90          1
        90         90          2
        90         90          4
        90         90          6
        90         90         13
        90         90         14
        90         90         18
        90         90         19
        90         90         21
        90         90         26
        90         90         28
        90         90         34
        90         90         39
        90         90         42
        90         90         46
        90         90         48
        91         91          1
        91         91          2
        91         91          6
        91         91         11
        91         91         15
        91         91         18
        91         91         26
        91         91         31
        91         91         34
        92         92          2
        92         92         13
        92         92         14
        92         92         16
        92         92         18
        92         92         20
        92         92         21
        92         92         28
        92         92         29
        92         92         32
        92         92         38
        93         93          1
        93         93          5
        93         93          6
        93         93         11
        93         93         19
        93         93         30
        93         93         39
        93         93         42
        93         93         49
        94         94          0
        94         94          4
        94         94          5
        94         94          6
        94         94         13
        94         94         14
        94         94         19
        94         94         28
        94         94         32
        94         94         38
        94         94         42
        94         94         43
        94         94         44
        94         94         48
        95         95          1
        95         95          2
        95         95          3
        95         95          6
        95         95         14
        95         95         18
        95         95         21
        95         95         24
        95         95         30
        95         95         33
        95         95         44
        95         95         46
