336	336	17
336	336	104
337	337	41
337	337	10
338	338	34
338	338	2
339	339	38
339	339	35
339	339	49
339	339	92
340	340	31
340	340	76
341	341	11
341	341	9
341	341	1
341	341	21
342	342	34
342	342	24
343	343	11
343	343	34
343	343	16
344	344	1
344	344	82
344	344	3
345	345	12
345	345	38
345	345	16
346	346	1
346	346	74
347	347	12
347	347	65
347	347	1
347	347	2
347	347	74
347	347	7
347	347	23
347	347	21
348	348	73
348	348	7
348	348	13
349	349	17
349	349	63
350	350	34
350	350	98
350	350	13
351	351	64
351	351	21
352	352	46
352	352	65
353	353	24
353	353	98
353	353	38
353	353	18
354	354	92
354	354	113
355	355	31
355	355	67
356	356	24
356	356	118
357	357	63
357	357	22
357	357	9
357	357	8
357	357	123
357	357	19
358	358	1
358	358	2
359	359	102
359	359	47
360	360	68
360	360	1
361	361	124
361	361	67
362	362	17
362	362	16
362	362	13
363	363	64
363	363	50
364	364	24
364	364	18
365	365	17
365	365	15
365	365	25
366	366	2
366	366	81
366	366	67
367	367	94
367	367	52
368	368	2
368	368	125
369	369	4
369	369	42
369	369	61
370	370	96
370	370	8
370	370	126
371	371	17
371	371	2
371	371	52
371	371	13
372	372	24
372	372	2
373	373	49
373	373	2
374	374	1
374	374	92
375	375	17
375	375	15
376	376	38
376	376	1
376	376	2
376	376	21
377	377	65
377	377	6
378	378	44
378	378	42
378	378	13
378	378	34
378	378	113
379	379	65
379	379	6
380	380	4
380	380	1
381	381	66
381	381	51
382	382	127
382	382	14
382	382	51
383	383	0
383	383	13
384	384	34
384	384	13
385	385	4
385	385	63
385	385	16
385	385	7
386	386	4
386	386	5
386	386	78
387	387	128
387	387	129
388	388	34
388	388	1
388	388	67
389	389	65
389	389	36
389	389	18
390	390	11
390	390	20
391	391	1
391	391	33
392	392	4
392	392	31
392	392	5
393	393	36
393	393	31
394	394	2
394	394	89
395	395	9
395	395	5
396	396	38
396	396	33
397	397	36
397	397	11
397	397	4
397	397	85
397	397	19
397	397	108
398	398	9
398	398	1
399	399	86
399	399	10
400	400	36
400	400	2
401	401	9
401	401	1
401	401	18
401	401	57
402	402	17
402	402	16
403	403	14
403	403	0
404	404	41
404	404	38
404	404	20
405	405	121
405	405	94
405	405	29
405	405	51
406	406	11
406	406	7
407	407	60
407	407	43
407	407	85
408	408	1
408	408	2
408	408	51
409	409	123
409	409	49
409	409	92
410	410	24
410	410	34
411	411	15
411	411	6
411	411	57
412	412	111
412	412	46
412	412	34
412	412	3
413	413	24
413	413	65
414	414	33
414	414	5
414	414	67
415	415	34
415	415	42
416	416	17
416	416	19
417	417	16
417	417	2
418	418	17
418	418	2
419	419	24
419	419	130
420	420	73
420	420	17
421	421	15
421	421	13
421	421	81
421	421	51
422	422	17
422	422	131
423	423	22
423	423	132
423	423	9
423	423	67
424	424	38
424	424	42
425	425	9
425	425	67
426	426	24
426	426	51
426	426	86
426	426	17
426	426	74
426	426	90
427	427	12
427	427	13
428	428	1
428	428	16
428	428	70
429	429	43
429	429	18
429	429	59
430	430	68
430	430	31
430	430	7
431	431	83
431	431	106
432	432	11
432	432	10
432	432	107
432	432	13
433	433	133
433	433	1
433	433	4
433	433	19
434	434	2
434	434	89
435	435	1
435	435	63
436	436	17
436	436	70
437	437	60
437	437	17
438	438	9
438	438	15
438	438	57
438	438	51
439	439	65
439	439	67
440	440	20
440	440	21
441	441	4
441	441	39
441	441	106
441	441	104
441	441	21
442	442	34
442	442	56
443	443	65
443	443	38
444	444	24
444	444	18
445	445	42
445	445	108
446	446	78
446	446	2
446	446	13
447	447	9
447	447	132
447	447	92
448	448	1
448	448	31
449	449	28
449	449	18
449	449	13
450	450	43
450	450	8
451	451	9
451	451	2
452	452	36
452	452	13
453	453	34
453	453	106
454	454	65
454	454	110
455	455	4
455	455	3
456	456	24
456	456	36
456	456	13
457	457	16
457	457	13
458	458	24
458	458	92
458	458	73
458	458	51
459	459	1
459	459	6
459	459	80
460	460	65
460	460	9
461	461	9
461	461	69
462	462	34
462	462	12
462	462	36
462	462	13
463	463	17
463	463	4
463	463	19
463	463	57
464	464	56
464	464	70
465	465	12
465	465	15
466	466	86
466	466	49
467	467	60
467	467	9
467	467	18
468	468	93
468	468	27
468	468	63
469	469	34
469	469	2
469	469	126
469	469	67
470	470	93
470	470	50
471	471	23
471	471	90
472	472	85
472	472	1
473	473	9
473	473	36
474	474	90
474	474	21
475	475	37
475	475	2
476	476	46
476	476	12
476	476	38
476	476	24
477	477	13
477	477	34
477	477	17
477	477	5
477	477	0
478	478	9
478	478	1
479	479	43
479	479	1
480	480	4
480	480	2
481	481	11
481	481	49
482	482	34
482	482	56
483	483	39
483	483	3
483	483	13
484	484	73
484	484	1
484	484	92
485	485	17
485	485	78
486	486	4
486	486	2
486	486	67
487	487	90
487	487	51
488	488	46
488	488	34
488	488	9
488	488	19
488	488	3
489	489	74
489	489	19
490	490	17
490	490	1
491	491	93
491	491	65
492	492	22
492	492	21
492	492	67
493	493	1
493	493	21
494	494	76
494	494	13
495	495	65
495	495	52
496	496	24
496	496	22
497	497	34
497	497	118
498	498	17
498	498	21
499	499	14
499	499	17
500	500	134
500	500	7
501	501	17
501	501	1
501	501	20
502	502	24
502	502	1
503	503	73
503	503	65
504	504	22
504	504	13
505	505	7
505	505	67
505	505	13
506	506	77
506	506	21
507	507	6
507	507	21
508	508	10
508	508	92
509	509	12
509	509	48
509	509	11
509	509	17
509	509	96
510	510	28
510	510	17
510	510	31
511	511	9
511	511	1
511	511	13
512	512	2
512	512	21
513	513	98
513	513	13
514	514	83
514	514	15
515	515	9
515	515	13
516	516	42
516	516	67
517	517	73
517	517	17
518	518	135
518	518	51
519	519	9
519	519	57
520	520	9
520	520	92
521	521	78
521	521	10
522	522	9
522	522	1
522	522	20
523	523	6
523	523	113
524	524	1
524	524	70
525	525	49
525	525	92
526	526	24
526	526	56
527	527	88
527	527	7
528	528	24
528	528	74
528	528	15
529	529	42
529	529	49
529	529	15
530	530	9
530	530	16
531	531	17
531	531	67
532	532	24
532	532	21
533	533	43
533	533	9
534	534	43
534	534	1
535	535	34
535	535	38
535	535	96
536	536	36
536	536	92
537	537	24
537	537	31
537	537	18
537	537	136
538	538	9
538	538	2
539	539	64
539	539	17
539	539	83
539	539	59
540	540	11
540	540	77
541	541	9
541	541	1
542	542	27
542	542	25
543	543	54
543	543	23
544	544	9
544	544	17
545	545	21
545	545	92
546	546	2
546	546	92
547	547	1
547	547	15
547	547	2
547	547	34
547	547	111
547	547	85
547	547	59
547	547	3
548	548	9
548	548	17
549	549	24
549	549	9
549	549	80
550	550	9
550	550	42
550	550	2
550	550	43
551	551	18
551	551	2
551	551	137
552	552	17
552	552	76
553	553	38
553	553	13
553	553	57
553	553	80
554	554	7
554	554	20
555	555	31
555	555	83
556	556	11
556	556	77
557	557	4
557	557	31
557	557	83
558	558	1
558	558	13
559	559	49
559	559	92
560	560	9
560	560	27
561	561	9
561	561	62
562	562	1
562	562	63
563	563	138
563	563	43
563	563	100
563	563	1
564	564	94
564	564	19
565	565	42
565	565	82
566	566	12
566	566	72
566	566	77
567	567	29
567	567	7
567	567	21
567	567	13
568	568	24
568	568	17
568	568	18
569	569	13
569	569	109
570	570	65
570	570	1
570	570	7
570	570	3
571	571	79
571	571	1
571	571	2
571	571	3
572	572	1
572	572	107
573	573	12
573	573	139
574	574	17
574	574	83
575	575	73
575	575	1
575	575	57
575	575	21
576	576	11
576	576	14
576	576	27
577	577	24
577	577	17
577	577	19
577	577	13
578	578	38
578	578	1
579	579	65
579	579	2
580	580	1
580	580	90
581	581	49
581	581	18
582	582	65
582	582	9
583	583	65
583	583	140
584	584	1
584	584	2
585	585	100
585	585	19
586	586	24
586	586	1
587	587	31
587	587	72
587	587	21
588	588	14
588	588	56
588	588	49
588	588	43
589	589	34
589	589	27
590	590	17
590	590	1
590	590	2
590	590	113
591	591	14
591	591	43
591	591	51
592	592	56
592	592	6
593	593	65
593	593	7
594	594	15
594	594	2
595	595	32
595	595	5
596	596	76
596	596	87
596	596	83
596	596	7
597	597	38
597	597	3
598	598	65
598	598	51
598	598	1
598	598	14
598	598	38
599	599	18
599	599	15
600	600	17
600	600	59
601	601	24
601	601	132
601	601	1
602	602	14
602	602	107
603	603	1
603	603	18
604	604	35
604	604	33
604	604	92
605	605	11
605	605	84
606	606	38
606	606	21
607	607	24
607	607	67
608	608	17
608	608	13
609	609	56
609	609	49
610	610	12
610	610	18
611	611	43
611	611	1
611	611	33
611	611	57
612	612	80
612	612	105
612	612	52
613	613	9
613	613	25
614	614	9
614	614	36
615	615	86
615	615	38
616	616	73
616	616	141
617	617	17
617	617	13
618	618	73
619	619	43
619	619	82
620	620	96
620	620	17
620	620	1
620	620	15
621	621	117
621	621	16
621	621	51
622	622	31
622	622	42
623	623	34
623	623	33
624	624	65
624	624	16
625	625	38
625	625	1
625	625	13
625	625	111
625	625	92
625	625	9
625	625	130
626	626	31
626	626	16
627	627	124
627	627	1
628	628	1
628	628	7
629	629	9
629	629	16
630	630	9
630	630	17
631	631	102
631	631	67
632	632	38
632	632	66
633	633	23
633	633	81
634	634	43
634	634	76
634	634	13
635	635	60
635	635	51
636	636	36
636	636	13
637	637	74
637	637	13
638	638	76
638	638	77
638	638	13
639	639	85
639	639	10
640	640	31
640	640	16
641	641	65
641	641	142
642	642	24
642	642	28
643	643	17
643	643	47
644	644	65
644	644	1
644	644	2
644	644	34
644	644	9
644	644	50
645	645	78
645	645	102
646	646	65
646	646	23
646	646	67
647	647	2
647	647	14
647	647	83
647	647	38
647	647	33
647	647	19
648	648	38
648	648	74
648	648	20
649	649	9
649	649	1
650	650	17
650	650	21
651	651	17
651	651	4
652	652	128
652	652	62
652	652	49
653	653	1
653	653	21
654	654	46
654	654	67
654	654	7
654	654	13
655	655	34
655	655	21
656	656	38
656	656	33
656	656	121
657	657	91
657	657	17
657	657	94
657	657	92
658	658	78
658	658	56
659	659	9
659	659	136
660	660	73
660	660	27
660	660	42
661	661	128
661	661	1
662	662	65
662	662	15
663	663	43
663	663	78
663	663	1
663	663	108
664	664	24
664	664	3
665	665	15
665	665	71
666	666	1
666	666	47
666	666	34
666	666	94
666	666	77
667	667	64
667	667	85
667	667	54
668	668	19
668	668	72
669	669	22
669	669	14
670	670	31
670	670	47
671	671	32
671	671	13
672	672	49
672	672	3
673	673	67
673	673	46
673	673	3
673	673	17
673	673	7
673	673	43
673	673	19
673	673	90
674	674	24
674	674	67
674	674	4
674	674	89
674	674	113
674	674	19
675	675	24
675	675	105
676	676	14
676	676	1
676	676	51
677	677	14
677	677	27
677	677	1
678	678	60
678	678	31
678	678	33
679	679	12
679	679	7
680	680	100
680	680	94
681	681	9
681	681	19
682	682	9
682	682	25
683	683	49
683	683	15
684	684	17
684	684	1
684	684	143
685	685	9
686	686	65
686	686	49
687	687	34
687	687	17
687	687	66
688	688	22
688	688	38
688	688	141
689	689	9
689	689	1
689	689	13
690	690	43
690	690	17
691	691	43
691	691	59
692	692	46
692	692	21
693	693	23
693	693	16
694	694	24
695	695	9
695	695	31
695	695	13
696	696	9
696	696	38
697	697	43
697	697	47
698	698	17
698	698	112
699	699	24
699	699	7
700	700	96
700	700	124
701	701	17
701	701	65
701	701	23
701	701	47
702	702	83
702	702	15
703	703	76
703	703	19
703	703	137
704	704	4
704	704	67
705	705	24
705	705	65
706	706	34
706	706	9
707	707	9
707	707	56
707	707	4
707	707	19
708	708	144
708	708	38
708	708	1
709	709	73
709	709	31
710	710	86
710	710	117
711	711	34
711	711	19
712	712	1
712	712	77
713	713	49
713	713	51
714	714	34
714	714	31
715	715	64
715	715	43
715	715	71
715	715	13
716	716	1
716	716	67
717	717	14
717	717	16
718	718	33
718	718	3
719	719	96
719	719	31
720	720	24
720	720	65
720	720	35
720	720	2
720	720	16
720	720	59
720	720	6
721	721	65
721	721	2
722	722	73
722	722	65
723	723	23
723	723	30
724	724	17
724	724	23
724	724	51
725	725	3
725	725	81
726	726	41
726	726	132
726	726	5
726	726	38
726	726	20
727	727	1
727	727	15
727	727	110
727	727	13
728	728	63
728	728	13
729	729	24
729	729	65
730	730	64
730	730	46
730	730	54
730	730	13
731	731	25
731	731	67
732	732	1
732	732	61
733	733	56
733	733	6
734	734	56
734	734	78
735	735	2
735	735	13
736	736	24
736	736	9
736	736	62
736	736	0
737	737	2
737	737	69
738	738	24
738	738	42
738	738	63
738	738	43
739	739	37
739	739	33
740	740	9
740	740	81
741	741	24
741	741	2
742	742	4
742	742	13
743	743	31
743	743	59
744	744	96
744	744	1
745	745	138
745	745	38
745	745	15
745	745	11
746	746	100
746	746	1
746	746	2
747	747	78
747	747	1
748	748	98
748	748	3
749	749	8
749	749	21
749	749	61
750	750	37
750	750	4
750	750	1
750	750	3
750	750	13
750	750	9
750	750	17
750	750	20
751	751	0
751	751	1
751	751	2
752	752	12
752	752	1
753	753	34
753	753	89
753	753	10
754	754	38
754	754	77
755	755	22
755	755	21
756	756	27
756	756	13
757	757	34
757	757	6
758	758	14
758	758	2
758	758	92
759	759	46
759	759	3
760	760	34
760	760	2
761	761	129
761	761	76
761	761	80
762	762	89
762	762	67
763	763	36
763	763	19
764	764	60
764	764	12
764	764	2
764	764	19
765	765	117
765	765	49
766	766	60
766	766	1
767	767	17
767	767	57
768	768	60
768	768	5
768	768	21
768	768	13
769	769	91
769	769	21
770	770	98
770	770	21
771	771	14
771	771	49
772	772	24
772	772	17
773	773	36
773	773	51
773	773	46
773	773	67
773	773	42
773	773	92
773	773	14
774	774	76
774	774	49
775	775	65
775	775	43
776	776	96
776	776	142
777	777	31
777	777	42
777	777	2
777	777	70
778	778	0
778	778	17
778	778	31
778	778	59
779	779	2
779	779	115
780	780	24
780	780	63
780	780	34
781	781	130
781	781	66
782	782	65
782	782	80
783	783	7
783	783	67
784	784	24
784	784	127
784	784	4
784	784	1
784	784	73
784	784	9
784	784	38
784	784	21
785	785	65
785	785	38
785	785	63
786	786	111
786	786	4
786	786	1
787	787	1
787	787	20
788	788	1
788	788	2
788	788	3
788	788	19
789	789	27
789	789	92
790	790	65
791	791	17
791	791	76
792	792	30
792	792	21
792	792	13
793	793	11
793	793	28
793	793	70
794	794	61
794	794	1
794	794	21
794	794	70
795	795	7
795	795	67
796	796	32
796	796	118
797	797	36
797	797	33
797	797	7
798	798	96
798	798	4
799	799	66
799	799	22
799	799	13
799	799	73
799	799	39
799	799	26
799	799	23
800	800	102
800	800	3
801	801	12
801	801	94
802	802	38
802	802	20
803	803	56
803	803	7
804	804	66
804	804	106
805	805	65
805	805	19
805	805	57
806	806	65
806	806	0
806	806	2
807	807	41
807	807	35
808	808	89
808	808	116
809	809	23
809	809	3
810	810	145
810	810	57
811	811	4
811	811	13
812	812	11
812	812	1
813	813	121
813	813	15
814	814	48
814	814	67
815	815	34
815	815	41
815	815	1
815	815	25
816	816	46
816	816	43
816	816	17
816	816	59
817	817	22
817	817	9
817	817	137
818	818	60
818	818	65
818	818	99
818	818	80
818	818	15
818	818	14
818	818	9
818	818	49
819	819	4
819	819	74
820	820	16
820	820	2
821	821	43
821	821	48
821	821	81
822	822	128
822	822	14
822	822	15
823	823	16
823	823	89
823	823	51
824	824	72
824	824	67
825	825	17
825	825	1
826	826	7
826	826	59
827	827	9
827	827	7
828	828	49
828	828	89
829	829	12
829	829	4
829	829	6
830	830	22
830	830	9
831	831	24
831	831	3
832	832	48
832	832	16
832	832	50
833	833	9
833	833	74
834	834	94
834	834	66
835	835	41
835	835	59
835	835	92
836	836	63
836	836	25
837	837	36
837	837	2
838	838	38
838	838	63
838	838	19
839	839	102
839	839	7
840	840	43
840	840	13
841	841	11
841	841	57
842	842	34
842	842	16
843	843	22
843	843	17
844	844	36
844	844	13
844	844	9
844	844	5
844	844	7
844	844	96
844	844	16
845	845	17
845	845	13
846	846	1
846	846	42
847	847	11
847	847	4
848	848	34
848	848	56
848	848	2
849	849	24
849	849	38
849	849	36
850	850	24
850	850	5
851	851	43
851	851	3
851	851	113
852	852	9
852	852	38
853	853	17
853	853	106
854	854	111
854	854	68
855	855	43
855	855	7
856	856	11
856	856	17
856	856	146
857	857	19
857	857	69
858	858	34
858	858	96
859	859	28
859	859	1
860	860	31
860	860	108
860	860	51
861	861	74
861	861	13
862	862	20
862	862	1
862	862	15
862	862	89
862	862	9
862	862	17
862	862	21
863	863	65
863	863	17
864	864	20
864	864	81
865	865	141
865	865	6
866	866	17
866	866	90
866	866	92
867	867	22
867	867	74
868	868	12
868	868	36
869	869	16
869	869	2
870	870	96
870	870	69
871	871	9
871	871	70
872	872	68
872	872	3
873	873	1
873	873	106
874	874	117
874	874	38
874	874	2
874	874	43
875	875	21
875	875	67
876	876	78
876	876	1
876	876	18
876	876	13
876	876	17
876	876	85
876	876	30
876	876	3
877	877	74
877	877	66
878	878	34
878	878	9
879	879	78
879	879	36
880	880	129
880	880	1
881	881	102
881	881	9
881	881	23
881	881	80
882	882	17
882	882	102
882	882	70
883	883	65
883	883	17
884	884	111
884	884	43
884	884	38
884	884	3
885	885	20
885	885	49
885	885	102
885	885	81
886	886	34
886	886	21
887	887	33
887	887	19
888	888	27
888	888	3
889	889	9
889	889	28
890	890	57
890	890	77
891	891	64
891	891	9
892	892	34
892	892	38
892	892	5
892	892	13
893	893	46
893	893	34
893	893	13
893	893	106
894	894	34
894	894	130
895	895	21
895	895	13
896	896	66
896	896	77
897	897	17
897	897	63
898	898	68
898	898	9
898	898	34
898	898	143
